row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,amount_field,api_url,client_id,client_name,client_self_select,currency,dt_posted,filing_type,filing_type_display,filing_uuid,issue_codes,issue_descriptions,money_type,org_id,period,quarter,registrant_id,registrant_name,selected,source_file,verdict
L-1a29fe0c-4cef-488f-9799-888c7b746ebe,30000.00,https://lda.gov/filings/public/filing/1a29fe0c-4cef-488f-9799-888c7b746ebe/print/,2026-09-14,"{""filing_uuid"":""1a29fe0c-4cef-488f-9799-888c7b746ebe"",""filing_type"":""Q1"",""filing_year"":2022,""filing_period"":""first_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1a29fe0c-4cef-488f-9799-888c7b746ebe/,110711,META PLATFORMS INC FORMERLY REPORTED AS FACEBOOK,,USD,2022-04-15T16:40:50-04:00,Q1,1st Quarter - Report,1a29fe0c-4cef-488f-9799-888c7b746ebe,CPI,"[""Issues related to internet security and consumer privacy""]",lobbying_external_fees,Meta,2022,1,7304,BRYAN CAVE LEIGHTON PAISNER LLP,yes,sources/lda-facebook-2022-p1.json,KEEP
L-1a5001d2-077e-4c3d-b40a-00939db8f91d,30000.00,https://lda.gov/filings/public/filing/1a5001d2-077e-4c3d-b40a-00939db8f91d/print/,2026-09-14,"{""filing_uuid"":""1a5001d2-077e-4c3d-b40a-00939db8f91d"",""filing_type"":""Q4"",""filing_year"":2022,""filing_period"":""fourth_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1a5001d2-077e-4c3d-b40a-00939db8f91d/,212217,META PLATFORMS INC.,,USD,2023-01-20T09:58:48-05:00,Q4,4th Quarter - Report,1a5001d2-077e-4c3d-b40a-00939db8f91d,CPI,"[""Issues related to social networks""]",lobbying_external_fees,Meta,2022,4,83717,STANTON PARK GROUP,yes,sources/lda-meta-platforms-2022-p4.json,KEEP
L-1a516b65-3c0f-4872-a05f-672a5c3dd8c6,,https://lda.gov/filings/public/filing/1a516b65-3c0f-4872-a05f-672a5c3dd8c6/print/,2026-09-14,"{""filing_uuid"":""1a516b65-3c0f-4872-a05f-672a5c3dd8c6"",""filing_type"":""Q2Y"",""filing_year"":2025,""filing_period"":""second_quarter"",""income"":null,""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income/expenses,https://lda.gov/api/v1/filings/1a516b65-3c0f-4872-a05f-672a5c3dd8c6/,160081,MICROSOFT CORPORATION,,USD,2025-07-21T01:33:57-04:00,Q2Y,2nd Quarter - Report (No Activity),1a516b65-3c0f-4872-a05f-672a5c3dd8c6,,[],lobbying_unquantified_report,Microsoft,2025,2,57475,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),yes,sources/lda-microsoft-2025-p2.json,OPEN
L-1a64c8ab-1526-4ff4-8228-c5291f7c371a,30000.00,https://lda.gov/filings/public/filing/1a64c8ab-1526-4ff4-8228-c5291f7c371a/print/,2026-09-14,"{""filing_uuid"":""1a64c8ab-1526-4ff4-8228-c5291f7c371a"",""filing_type"":""Q4"",""filing_year"":2022,""filing_period"":""fourth_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1a64c8ab-1526-4ff4-8228-c5291f7c371a/,110711,META PLATFORMS INC FORMERLY REPORTED AS FACEBOOK,,USD,2023-01-19T13:54:32-05:00,Q4,4th Quarter - Report,1a64c8ab-1526-4ff4-8228-c5291f7c371a,CPI,"[""Issues related to internet security and consumer privacy""]",lobbying_external_fees,Meta,2022,4,7304,BRYAN CAVE LEIGHTON PAISNER LLP,yes,sources/lda-facebook-2022-p2.json,KEEP
L-1ab62ae3-7bc5-4ae8-b965-456a13abea8e,60000.00,https://lda.gov/filings/public/filing/1ab62ae3-7bc5-4ae8-b965-456a13abea8e/print/,2026-09-14,"{""filing_uuid"":""1ab62ae3-7bc5-4ae8-b965-456a13abea8e"",""filing_type"":""Q4"",""filing_year"":2022,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1ab62ae3-7bc5-4ae8-b965-456a13abea8e/,182859,MICROSOFT CORP,,USD,2023-01-20T11:56:11-05:00,Q4,4th Quarter - Report,1ab62ae3-7bc5-4ae8-b965-456a13abea8e,COM;CPI;HOM;INT;LAW,"[""Issues related to internet competition; Internet of Things; data privacy; encryption; data breach; cybersecurity; telecommunications and broadband"", ""Issues related to internet competition; Internet of Things; data privacy; encryption; data breach; cybersecurity; critical infrastructure; supply chain; artificial intelligence; facial recognition"", ""Issues related to transparency; privacy; government surveillance"", ""Issues related to cybersecurity; information sharing; data breaches"", ""Issues related to transparency; privacy; government surveillance""]",lobbying_external_fees,Microsoft,2022,4,308775,MONUMENT ADVOCACY,yes,sources/lda-microsoft-2022-p4.json,KEEP
L-1ac128a5-441d-48b8-b232-b6ffc0877f8f,10000.00,https://lda.gov/filings/public/filing/1ac128a5-441d-48b8-b232-b6ffc0877f8f/print/,2026-09-14,"{""filing_uuid"":""1ac128a5-441d-48b8-b232-b6ffc0877f8f"",""filing_type"":""Q3"",""filing_year"":2019,""filing_period"":""third_quarter"",""income"":""10000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1ac128a5-441d-48b8-b232-b6ffc0877f8f/,110711,META PLATFORMS INC FORMERLY REPORTED AS FACEBOOK,,USD,2019-10-17T11:29:03.343000-04:00,Q3,3rd Quarter - Report,1ac128a5-441d-48b8-b232-b6ffc0877f8f,CPI,"[""Issues related to internet security and consumer privacy""]",lobbying_external_fees,Meta,2019,3,7304,BRYAN CAVE LEIGHTON PAISNER LLP,yes,sources/lda-facebook-2019-p2.json,KEEP
L-1ac695c4-ec5b-4dad-9d35-0d33cb1c95df,80000.00,https://lda.gov/filings/public/filing/1ac695c4-ec5b-4dad-9d35-0d33cb1c95df/print/,2026-09-14,"{""filing_uuid"":""1ac695c4-ec5b-4dad-9d35-0d33cb1c95df"",""filing_type"":""Q4"",""filing_year"":2025,""filing_period"":""fourth_quarter"",""income"":""80000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1ac695c4-ec5b-4dad-9d35-0d33cb1c95df/,163092,AMAZON.COM,False,USD,2026-01-20T15:52:27-05:00,Q4,4th Quarter - Report,1ac695c4-ec5b-4dad-9d35-0d33cb1c95df,TAX;TRD,"[""Legislative and regulatory issues related to corporate tax, energy, and international tax."", ""Digital trade and general trade policies.""]",lobbying_external_fees,Amazon,2025,4,65976,"CAPITOL TAX PARTNERS, LLP",yes,sources/lda-amazon-2025-p4.json,KEEP
L-1acc25e8-f08e-40b2-8aca-780a013f8fe5,,https://lda.gov/filings/public/filing/1acc25e8-f08e-40b2-8aca-780a013f8fe5/print/,2026-09-14,"{""filing_uuid"":""1acc25e8-f08e-40b2-8aca-780a013f8fe5"",""filing_type"":""RR"",""filing_year"":2020,""filing_period"":""first_quarter"",""income"":null,""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income/expenses,https://lda.gov/api/v1/filings/1acc25e8-f08e-40b2-8aca-780a013f8fe5/,204951,"AMAZON WEB SERVICES, INC.",,USD,2020-04-06T12:14:53-04:00,RR,Registration,1acc25e8-f08e-40b2-8aca-780a013f8fe5,CPI;SCI,"[""Issues related to cloud computing, cybersecurity, trade, and emerging technology"", ""Issues related to cloud computing, cybersecurity, trade, and emerging technology""]",lobbying_unquantified_report,Amazon,2020,1,40013096,"FRANKLIN SQUARE GROUP, LLC",superseded_or_registration_or_incomplete_quarter,sources/lda-amazon-2020-p1.json,OPEN
L-1acf96db-c1f5-490d-bb04-7919f85a0554,60000.00,https://lda.gov/filings/public/filing/1acf96db-c1f5-490d-bb04-7919f85a0554/print/,2026-09-14,"{""filing_uuid"":""1acf96db-c1f5-490d-bb04-7919f85a0554"",""filing_type"":""Q3"",""filing_year"":2019,""filing_period"":""third_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1acf96db-c1f5-490d-bb04-7919f85a0554/,182923,"AMAZON.COM, INC.",,USD,2019-10-21T10:03:03.510000-04:00,Q3,3rd Quarter - Report,1acf96db-c1f5-490d-bb04-7919f85a0554,AGR;AVI;CPI;CSP;SMB;TRA;TRD,"[""Issues related to broadband internet and telecommunications"", ""Issues related to trade policy matters"", ""Issues related to payment and transactions, SNAP; rural issues; food safety"", ""Issues related to infrastructure"", ""Issues related to small businesses"", ""Issues related to consumer protection and data privacy"", ""Issues related to airport operations""]",lobbying_external_fees,Amazon,2019,3,308775,MONUMENT ADVOCACY,yes,sources/lda-amazon-2019-p3.json,KEEP
L-1aeeeb42-9c5e-4974-8ade-3fe4fb3f531c,60000.00,https://lda.gov/filings/public/filing/1aeeeb42-9c5e-4974-8ade-3fe4fb3f531c/print/,2026-09-14,"{""filing_uuid"":""1aeeeb42-9c5e-4974-8ade-3fe4fb3f531c"",""filing_type"":""Q1"",""filing_year"":2026,""filing_period"":""first_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1aeeeb42-9c5e-4974-8ade-3fe4fb3f531c/,198974,MICROSOFT CORPORATION,,USD,2026-04-19T18:50:43-04:00,Q1,1st Quarter - Report,1aeeeb42-9c5e-4974-8ade-3fe4fb3f531c,BUD;CPI,"[""Issues related to data privacy, cybersecurity skills training, antitrust, Artificial Intelligence (AI), and quantum computing."", ""Issues related to technology procurement; FY26 Department of Defense Appropriations Act (H.R.4016/S.2572); FY26 Financial Services and General Government Appropriations Act (H.R.5166/S.3290); H.R.7148, Making further consolidated appropriations for the fiscal year ending September 30, 2026, and for other purposes (P.L.119-75); FY27 National Defense Authorization Act; FY27 Department of Defense Appropriations. Issues related to artificial intelligence, Genesis Mission, and quantum computing; FY27 Energy and Water Development and Related Agencies Appropriations.""]",lobbying_external_fees,Microsoft,2026,1,401103475,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",yes,sources/lda-microsoft-2026-p1.json,KEEP
L-1b0e9132-3ba8-489c-9c88-81bdd8737921,60000.00,https://lda.gov/filings/public/filing/1b0e9132-3ba8-489c-9c88-81bdd8737921/print/,2026-09-14,"{""filing_uuid"":""1b0e9132-3ba8-489c-9c88-81bdd8737921"",""filing_type"":""Q4"",""filing_year"":2025,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1b0e9132-3ba8-489c-9c88-81bdd8737921/,184204,"AMAZON.COM SERVICES, INC.",,USD,2026-01-20T18:03:11-05:00,Q4,4th Quarter - Report,1b0e9132-3ba8-489c-9c88-81bdd8737921,CPI;CSP;SMB;TAX,"[""Issues related to small business contracting"", ""Issues related to digital services taxes and research & development"", ""Issues related to platform integrity, protection of users, and kids online safety"", ""Cyber, privacy, and data issues""]",lobbying_external_fees,Amazon,2025,4,313271,"AVOQ, LLC",yes,sources/lda-amazon-2025-p4.json,KEEP
L-1b13df3e-8e63-4c7e-a218-8334d5e4225c,30000.00,https://lda.gov/filings/public/filing/1b13df3e-8e63-4c7e-a218-8334d5e4225c/print/,2026-09-14,"{""filing_uuid"":""1b13df3e-8e63-4c7e-a218-8334d5e4225c"",""filing_type"":""Q2"",""filing_year"":2025,""filing_period"":""second_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1b13df3e-8e63-4c7e-a218-8334d5e4225c/,201059,META PLATFORMS INC (FKA FACEBOOK),,USD,2025-07-16T06:13:32-04:00,Q2,2nd Quarter - Report,1b13df3e-8e63-4c7e-a218-8334d5e4225c,CPI;INT,"[""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, Section 230 and on-line issues of discrimination, targeted harassment and cyber stalking."", ""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, Section 230 and on-line issues of discrimination, targeted harassment and cyber stalking.""]",lobbying_external_fees,Meta,2025,2,401104249,BLUE MOUNTAIN STRATEGIES,yes,sources/lda-facebook-2025-p1.json,KEEP
L-1b18114a-6c70-418c-a991-10a66d8622aa,50000.00,https://lda.gov/filings/public/filing/1b18114a-6c70-418c-a991-10a66d8622aa/print/,2026-09-14,"{""filing_uuid"":""1b18114a-6c70-418c-a991-10a66d8622aa"",""filing_type"":""Q2"",""filing_year"":2024,""filing_period"":""second_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/1b18114a-6c70-418c-a991-10a66d8622aa/,181251,MICROSOFT CORPORATION,,USD,2024-07-09T17:32:40-04:00,Q2,2nd Quarter - Report,1b18114a-6c70-418c-a991-10a66d8622aa,HOM;IMM;INT;TAX;TEC,"[""High Skilled immigration, Immigration reform, DACA"", ""Cyber Security, Bulk Data collection, Surveillance, ECPA, Lawful Access"", ""Warrants, Surveillance EPCA, Cyber Security"", ""ECPA, CS for Al, STEM, TV White Spaces, Airband, Rural Broadband"", ""Tax reform""]",lobbying_external_fees,Microsoft,2024,2,304554,"D&P CREATIVE STRATEGIES, LLC",yes,sources/lda-microsoft-2024-p1.json,KEEP
